id_compra,data_compra,cliente_id,idade_cliente,genero_cliente,produto,quantidade,preco_unitario,cidade
16e4509a-48b4-4160-9cb4-7bb442ad5ae5,2024-12-20,4ae1f125-d8d0-4558-b7e0-bf38391bd221,,Feminino,Chapéu,4,52.9,North Rebecca
298a57ff-08c2-4bda-a39b-f5e26a9113bc,2024-05-26,41576868-3e1f-4f38-b0d5-f8fb0fda069c,,Feminino,Toalha de Praia,3,87.1,New Kenneth
f8651fc6-1536-42c5-94d5-4465f794b4e5,2024-01-08,12fac557-a80e-4c7f-bb0c-73e05baa31e1,48.0,,Toalha de Praia,5,192.02,East Rodneychester
6ac50864-eca0-421a-9f0a-fdb5283aa99a,2025-04-19,a6848913-55e0-495c-9ede-af1bce77c24b,,Feminino,Canga,9999,68.02,West Michelle
29107fa9-5c8e-4656-b9aa-a9162bc0d87d,2023-07-06,5ef07c97-d377-4876-8109-8c4ce2ddac44,,,Protetor Solar,3,114.67,Andrewfort
cc4f65c9-cdd6-4d28-8382-1709b85d0b17,2023-05-07,b2d8c612-a6dd-4e0d-adaf-6fbe813b1b41,38.0,Outro,Toalha de Praia,2,88.49,
0642face-3af1-4a79-b082-a717d5d83760,2024-02-02,b4043908-9e13-472d-9f6f-32bae70012c2,,Feminino,Biquíni,5,199.68,New Brandy
6070ed6f-7fa8-48a0-b1cb-8d8f6f2fdcd6,2024-11-02,5c1474c9-3df8-4f5e-830f-eeb1a849bbc0,,Masculino,Óculos de Sol,100,99.83,North Robertborough
44a37efd-587b-4f9e-811a-a32acd363e47,2024-12-10,244501f7-c43c-400d-8ba4-2fdf110ffbfc,,Masculino,Canga,5,37.11,
c177e296-114f-4abf-8c8a-6ec2eabdd6b7,2024-10-30,a8d6cb56-790f-4743-8461-94bc8726488a,46.0,Outro,Óculos de Sol,1,111.94,Lake Chad
bfc6b0be-c92d-47df-81d6-e760ef8f2c7d,2023-06-03,3ec7565b-71e7-467f-8834-b5efdec5f15d,,Feminino,Toalha de Praia,100,90.32,
fc2408c8-6968-4edd-a80a-6c263aa263c5,2023-10-08,e3af706e-8610-4e40-8625-369806c02b12,58.0,Outro,Toalha de Praia,4,112.33,Greenview
16e12be1-0e0a-4e0b-aefb-51c75e2eabaf,2025-03-06,e78f25d8-b61f-4296-8c84-e99d7926ebc2,22.0,Outro,Protetor Solar,2,151.87,
3a39c29b-9056-46d3-b9c8-ccb851c75b65,2024-07-27,63ea55db-317f-4af7-b914-3b6cf57cd52c,56.0,Masculino,Protetor Solar,3,147.62,Nguyenberg
1353b380-b021-48fb-863c-a87fc1dbc377,2024-05-30,3174c2d8-2c82-4af5-8b4a-41eeaa4e44b3,16.0,Outro,Biquíni,3,134.25,Sanchezfort
26b9c375-d599-4ce4-b737-f9ea059d1fb3,2024-03-13,7d9a54fa-72da-491e-960a-be7bd296be0d,29.0,Feminino,Rasteirinha,1,69.73,
2fa5b882-4d79-45c7-bcb4-59a9245f24d9,2024-08-10,83707698-09e6-4b80-8e73-c40329c4cc2b,,,Chapéu,1,97.4,South Melissa
2426aef7-f0b7-4346-a010-c7a692a8f4e8,2023-11-03,c5dc52de-9f2f-4608-9a7d-5de1b50fe91a,,Feminino,Protetor Solar,4,68.32,
d1ef9efb-08ff-4bc7-9eb3-984873c502b0,2024-09-09,d7d9e574-ab43-454c-9471-853423d0c9dc,,Masculino,Protetor Solar,9999,92.26,
9e0e2b03-5213-4c49-8451-4a83c609d09b,2023-10-20,9b989cf4-5a38-43ba-b010-9304ab0a2cb6,54.0,Masculino,Biquíni,100,194.89,Lake Christianborough
02d5ea8a-a8d2-4567-9260-76b5f300fed8,2024-11-01,b70989df-4693-4168-8fe6-984ad7436648,25.0,Masculino,Sunga,4,152.06,
73d28904-5ecf-4ec6-94c1-63edd6eca30a,2025-04-10,280a6eec-0b69-4175-be26-6700f932386d,,,Protetor Solar,5,84.36,
d8b594ee-466a-4ce9-96c7-e706f7c851a3,2024-03-03,8b25fbbb-095f-4106-81be-397ad5eb885f,,,Rasteirinha,5,38.2,
e624b697-231e-443b-b876-53c9ca8471bf,2023-11-13,3686c6fc-7083-458c-b130-85be98b7eb82,,Outro,Biquíni,3,180.76,Sheltonview
fb50cac1-3a66-4d5b-97e1-167c6df1ec1a,2024-02-28,50203d9c-49f4-4bac-9dd0-7672af2cf08a,,Masculino,Canga,3,142.95,
2905cccc-191c-4438-898f-88b2232a930a,2023-04-27,0fd53a8b-bbb9-4538-a2b9-b93c7cab06f4,,Masculino,Canga,4,59.84,
a3d6dc0c-b76a-4b42-a2ea-459bff91fa32,2024-10-26,5719cccf-e9cd-4a3e-84b8-4acad5935fdb,,,Rasteirinha,2,132.29,
baf326fd-eee7-430e-9353-ab84c248809c,2024-12-01,1269892c-a511-40f0-9f6e-19aa2443dfdc,,Masculino,Rasteirinha,2,33.93,New Samuelville
6c2307c4-75d1-4faf-b533-75512b51d3f0,2024-05-30,428cc06c-12d7-497b-8312-7c3e02abab34,48.0,Masculino,Óculos de Sol,1,110.55,
883cad1f-6560-4d0e-8f0e-01ea50fa7919,2024-01-21,03628146-5e8e-4d2e-b509-2f05bd048d97,,Feminino,Óculos de Sol,4,163.59,New Diana
eabba90c-16d6-4ffd-9ba0-3e71ed389616,2024-07-22,0b71dd37-95ff-4ee1-b82b-f9b6a8f1fd13,,Outro,Protetor Solar,3,111.19,South Larry
9b4b9639-b366-4ad0-9016-20bce8aedaf2,2025-04-21,64862bcd-a0f4-441c-94fb-ddeae85bf13b,62.0,Outro,Canga,1,73.76,Kathrynborough
b1d988f7-75bc-4963-bab0-1e05da66aabe,2025-03-21,ec637d36-eb54-4231-861e-ee7c53ab9510,,Masculino,Toalha de Praia,2,106.67,Jamesmouth
2113f2c2-140d-4483-911a-cdbdebb7af4b,2025-03-08,cecb2932-6c2f-4efc-8df9-d9cf878d3fc8,66.0,Masculino,Rasteirinha,100,173.17,Stewartmouth
f7ac6c4e-0208-4bfe-8ded-fd2a831db087,2023-11-25,2f2e09c3-0dc0-43b1-bfd9-c497bd5cab37,27.0,Feminino,Biquíni,3,37.37,Tinaview
2628c3b7-e6dd-4ae8-a6ea-ff5f823e89b3,2024-04-04,3fd767b6-6159-4704-9a8d-299dc8959ee4,,,Rasteirinha,2,54.52,New Nicholas
364a03b4-ea4e-4013-840b-72ddcdce8766,2024-02-26,5502affc-c1c6-4b49-b8bc-b50a927b4d42,56.0,Masculino,Biquíni,2,77.0,East Christopherburgh
0a562409-29bb-4a71-b4a9-2b6a6f91aa1b,2023-08-26,315c9148-dcd4-440a-8a78-b1d5a24ed4bf,,,Rasteirinha,5,131.16,
cdf0c673-3c4c-45cc-aa11-f156317739c1,2023-05-25,80e90772-c3ca-4135-89bc-81d84fa046a6,,Outro,Canga,5,176.78,Lake Jason
79b75097-49bd-4850-b0e8-43bf32718663,2023-09-24,33f9b2e4-5d4c-4798-9651-2a8fca38b1ba,42.0,Outro,Toalha de Praia,2,80.1,
03817308-282c-4c4f-812f-bd7a8d04c487,2024-03-22,cc18db58-cadb-4730-bc70-fc0b6d2c9324,43.0,,Protetor Solar,3,137.45,
9894d7aa-c542-472c-84f9-0a3bf87a893e,2025-04-11,acf9db7e-247b-444c-8436-da825a4cd7c0,,Masculino,Canga,3,125.48,Brianport
a9f9d116-5fbc-4781-9110-aa823a9bc71f,2024-04-16,3bed059c-698f-45b7-b62b-b865943b99eb,,Masculino,Óculos de Sol,100,132.8,Dorismouth
5d42cbad-b947-49e6-8513-70c10ec242fe,2024-09-05,2f7e2d62-2d73-4824-887c-ca6d57011027,,Feminino,Protetor Solar,3,20.53,
825e08be-dffd-46b6-afa1-f268642260ae,2024-12-14,bb13729e-acef-470e-a2e0-4c9b6df474dd,17.0,Masculino,Óculos de Sol,1,100.15,
72eaec03-c5b6-41f7-a287-5b4625cb8962,2023-05-02,c131da30-cd44-4f2e-8220-9029fb1d2fca,51.0,Masculino,Toalha de Praia,4,159.98,Mullenburgh
39250801-8290-46c3-8bbc-8204f41afc6a,2024-10-05,84fab33f-28a8-4291-88a4-035713ee8305,65.0,Outro,Chapéu,1,26.29,Randyton
e34f4321-dd15-4d5d-bbea-691e9919f82c,2024-05-04,2e82c33f-6ffa-4391-bdcb-ed79488c749e,22.0,Outro,Toalha de Praia,1,180.29,
fcb8935a-1778-4c2b-a113-984c533fdc50,2024-09-26,0228f2d2-66c3-471f-8b2f-3775b7c65d5e,28.0,Outro,Toalha de Praia,100,133.76,
d3bce18a-1118-4fd2-8e06-9b62771d1072,2023-05-29,79e18307-aec0-4500-b5d6-94c47379d786,,,Canga,1,169.0,
d874a37b-8e5a-4a8a-a5c4-6c337c431567,2024-04-12,fc143491-f568-4cee-907a-7b5720a4b05e,40.0,Feminino,Toalha de Praia,100,131.72,
d84feef4-7466-42df-972c-29e497b3bae9,2025-01-12,73e03648-a107-4748-86ba-3a119c9c3209,38.0,Outro,Toalha de Praia,4,84.06,Mckeefurt
5fec09f9-b666-481a-b0bd-256fecb45534,2023-07-02,7ef92b76-b354-43bd-bd0e-e25d56a64e8c,,,Canga,2,194.21,
3d9480a0-86d3-478f-a235-004993b29d12,2023-06-04,650b3952-ed40-4616-ae10-9e5f82095cf1,,Outro,Biquíni,5,19.96,
3b224250-de78-4162-b95b-97d21dd9ef67,2024-02-23,7b72af4e-8ea1-45b8-ad3c-9d77d30a1a2f,48.0,Feminino,Toalha de Praia,5,18.65,New Heather
c51a105a-e18b-4033-8ce7-4845382d7fd5,2024-12-02,7e869b09-73c4-439e-8b48-68572ddea8b0,26.0,Outro,Biquíni,3,104.71,South Philip
174945e1-243a-4dbe-899d-c3354a7b6d23,2025-01-04,d66dd0b8-73f0-46b9-a68c-22dc80d54109,25.0,,Canga,1,34.22,Lake Phillipstad
3554c7c7-7c5e-4cbf-bb81-6172333bcc6d,2023-07-06,62201d85-3aff-4e31-96ae-54ddc0658a42,,Feminino,Rasteirinha,2,186.7,Ryanmouth
c9490093-0717-42c4-8749-4624737a25b8,2024-11-19,a272b00b-57d4-4176-aa9b-1cabda0c5c44,,Masculino,Óculos de Sol,2,34.3,North Annette
3aaabfc4-24f9-440e-ab34-457172184301,2023-05-20,368737fc-6153-4bd1-a46e-e6cd339c69c0,63.0,Feminino,Toalha de Praia,100,102.09,Lake Brandon
494bed5f-3067-4341-a3f4-2900548b19de,2023-12-16,fe8a9267-0ecd-4da9-95ee-b1ba5e27fe98,58.0,Outro,Toalha de Praia,100,192.88,Kennethmouth
17cc02c8-5610-4c58-b544-5c98ff5ee7ed,2025-03-03,66924d8e-4136-4657-8b28-8e3f4e8f7511,68.0,,Toalha de Praia,1,123.73,
275fa56b-b2bd-444c-bf62-a8bae3cd5a45,2023-06-07,0b977000-f74a-4b9c-b5f3-7e4aa70e6a86,,Outro,Biquíni,3,35.06,
6fe8f4eb-3c86-4554-9d83-b83df3db9910,2025-03-18,119fb482-a0de-4a05-b8f8-adb7be355747,,Feminino,Rasteirinha,100,48.94,North Michael
7776840d-e368-40a6-bed9-1ea1ecd04d88,2025-01-31,2260a4cc-3ae4-4af3-a309-30b780f7da0c,60.0,Outro,Sunga,100,130.88,
cf26395c-cece-478c-8e75-c1e4748f6764,2024-10-04,4a82bc77-68aa-4a96-a569-3857dfe5672e,,Masculino,Protetor Solar,1,81.11,Jonesfort
0849e565-19a9-4a11-8119-b17b53658c2f,2024-05-26,f2e890bf-2ac8-40f6-8f37-61472a88f0c8,55.0,,Toalha de Praia,4,97.84,
8566c6bc-960e-4f8d-bbc0-90e9730c9f98,2024-03-01,26819186-23c9-40b8-bc39-11a95986f1fe,61.0,,Protetor Solar,4,38.53,Riveraberg
19e61040-ca14-406b-ba42-b17c54beaa64,2023-12-01,2bbf7ec7-3800-4db8-907d-5e88f29f66b0,48.0,Outro,Canga,4,24.67,Lake Kaitlyn
d04b2ad7-79cc-4922-bf26-b299521a75f2,2024-06-18,2ef58d00-0ad1-49d7-a33c-e0e43e2e2bb7,32.0,Masculino,Protetor Solar,1,82.72,
d4253daa-d589-4cdb-965a-13e09c60043f,2024-07-16,0b8740d6-af08-47c2-aaf4-332e15129afd,,,Rasteirinha,3,160.8,East Bobbymouth
59ac6426-de52-4f81-a39a-2996a4776ce9,2024-10-10,2d852c98-214b-4294-bfab-e299adb36088,,,Biquíni,5,184.29,
49a8fd4a-8b82-4a4a-9f2c-6dce4cc82469,2023-09-02,61f4bdd2-e224-4981-ab61-f4f709c799bb,,Masculino,Protetor Solar,3,45.08,
17e95744-5efb-429d-a1e6-620e9e21668c,2024-02-23,dcba147d-fb4c-479f-be24-1d0b99ec82b2,47.0,Masculino,Protetor Solar,2,172.48,Lake Shari
7e11baca-550f-4af6-a2d0-117faf28d7b7,2023-08-02,f6ce2705-74cf-464c-ba97-20f1e0997277,,Outro,Rasteirinha,2,34.35,
261d3f12-f0ae-48a5-9192-774cda00c306,2025-01-05,8f38c9e6-1d81-4908-9adc-a4cbb5afe1c3,24.0,,Sunga,100,101.79,
b622811b-8c56-4aea-b30b-342429f3d042,2023-12-13,54d4b2da-4dbc-47b9-af50-b93f6342c9a4,,Masculino,Rasteirinha,2,132.41,
aa831331-5ead-4307-b43d-81410846cfdd,2024-10-25,6e08a4b3-cd94-4f58-a180-8928c923a26c,,Outro,Canga,1,80.72,Mcdonaldtown
45d9e39d-be69-4416-8f31-53bbd4683f90,2024-11-25,5088ab30-7ddc-440b-aaf1-dc57e2b7b115,,Masculino,Sunga,4,74.33,East Melissaport
c0c7b1ac-e5de-4ef9-a1f9-ecb79e0e1b44,2024-06-21,6331c028-59b7-4505-8ea9-d8433f993abd,,,Toalha de Praia,1,185.77,Ortiztown
59ffd3d3-2c29-4bf8-b865-7f0ffbb9f99f,2023-05-11,36bdff32-d346-4fda-bfa3-0b8ba1175b5a,,,Biquíni,3,89.66,Brockberg
f9475235-52d9-4b38-a8c9-a5e7f3cdaa23,2024-03-13,6df55add-6631-4d7d-a5da-afac6938222a,63.0,,Biquíni,4,183.82,
40f2443c-f596-489a-bc84-7e8666a5d39a,2023-11-24,8f8fc4e8-c16b-4329-8f50-1cb195e2cfb8,45.0,Outro,Óculos de Sol,5,155.47,North Patricia
8893da6f-2c5e-4410-a6ba-fc4541b8358e,2025-01-14,e026b284-a4a1-40be-aac6-fa5ca700b324,55.0,Masculino,Chapéu,3,153.54,
134901b2-d35c-457d-bee3-3af0ba4fbbf2,2023-08-17,e215bf91-5478-46c4-b5c0-2fabe7a102ab,26.0,Masculino,Toalha de Praia,3,54.96,East Leroymouth
c47a38da-adb9-418c-8b6b-61eae8528cb4,2023-12-30,6e84ab1b-473b-42e0-bdaf-ea0e3753fd8a,36.0,Outro,Sunga,3,71.94,Carlsonville
4cd4f620-1f4e-4759-8ed3-cdede5c08d07,2023-10-25,7c1ba95e-6796-456a-9dfe-8143869882b7,,Masculino,Rasteirinha,100,108.48,
794cbbfc-5e78-4af4-9080-b4355add52ca,2025-04-12,2c671632-4fa6-4d53-8cc1-aed1def05b03,33.0,Feminino,Biquíni,1,40.02,
64ff2de7-a4a4-4bb2-a7fd-9605289da73b,2024-04-02,f7181470-a7e7-4d91-a199-ae573a4004c8,44.0,,Óculos de Sol,2,43.48,Kathrynbury
e862372a-9970-4847-ab06-73d5ab3a3dae,2024-08-10,e3e891e4-cde6-41f4-9d2f-ca08ed5cbf18,,Feminino,Rasteirinha,5,0.01,Brownview
78fc375e-1ada-4395-b089-7a29990e343a,2025-03-11,d94ab505-e811-45f1-9dd3-dd80a61b665e,,,Rasteirinha,5,24.49,Michaelmouth
df613b7b-0045-457b-8cdc-d59b9f426bfe,2024-03-15,29739fbc-a444-47d0-88ad-48fa10c27754,60.0,Outro,Biquíni,100,28.48,
c7f1980a-12b0-4d5b-acf2-ae3a82b0247b,2023-07-28,2bd201be-c3e5-4b4c-8cd2-9063bcba4df5,32.0,Feminino,Chapéu,2,92.4,
14e8640c-8006-41fe-bd23-de60d084b850,2023-11-20,8c20842b-bb30-4c02-9794-ea7a42be6209,,Masculino,Sunga,3,182.34,
31a77470-2b43-42cd-8966-2178f73ddf05,2024-07-05,ca89d58c-175f-4b4d-83ad-7dc7249b3b12,,Masculino,Rasteirinha,5,90.08,Lake Scottside
1b6d94d9-a796-4f26-8ae8-e5168fbfae43,2023-10-17,a3a2d6ce-cabc-4280-9245-458ce42ebab7,,Feminino,Rasteirinha,2,99.66,South Ashley
7e6c2321-2eb1-43ed-9a4c-577c761473a5,2024-03-14,12f47c63-5905-4348-a07c-d4d54b93c3d7,,Outro,Canga,2,84.56,
a75659db-a2bf-4e26-b804-0109714ddec6,2025-03-18,94460776-eae7-4e49-969e-b69357b29c51,52.0,Masculino,Toalha de Praia,1,43.93,Jeffreychester
e1eaa0b1-bbc3-4b0e-8bda-7a0a1d288b27,2023-05-07,7ebaa4c5-cf88-41a1-8043-da3fc5036559,60.0,Masculino,Óculos de Sol,2,26.41,Williamview
7f7ba320-615b-4567-af16-2bb269c35758,2023-06-19,b47d05cb-b962-4cff-95ca-9dc1cec3823f,,Outro,Sunga,5,168.3,
9e3c00bc-5416-42a1-8f19-5d5afbff4e9c,2025-04-17,1b9cb500-f05f-49f6-aabe-a0fa9340b9f3,32.0,Feminino,Protetor Solar,100,142.02,
068e9dc9-d04a-4ea9-b984-9ce6984cb1db,2024-11-24,e306847f-4a5c-49a5-8684-9466cad65c65,24.0,Feminino,Toalha de Praia,5,148.97,
5706d386-5425-4e1a-993c-72e3bed74f72,2024-08-21,16f6224c-e874-490f-8d26-8c003a5ad44a,,Outro,Chapéu,1,110.01,
16081650-3d44-4d84-ae57-f17cdad73eae,2023-10-06,61011f33-9ee0-46ad-87d3-bf71ef99edf0,64.0,,Sunga,3,92.58,Port Amandaborough
440119ea-0108-46bb-b4a5-dec71bb11f4b,2023-10-17,d879f732-4ffa-4354-bafc-9b1253af771f,,Masculino,Protetor Solar,100,130.24,
8fe039db-f411-4b94-aa98-6b4cf55e2f83,2024-12-23,d8b3fb48-845a-4d9e-8c15-3edf64fa4f7a,,Feminino,Canga,2,98.51,North Angelatown
1cbedf18-469a-4e72-924b-a412974ffcf2,2025-01-28,62188a7c-bdf0-42c1-8700-8387a15b10cc,19.0,Masculino,Protetor Solar,1,57.9,
a28c1940-9234-43e6-8e94-e59ee461e66e,2024-09-20,d65fe03e-1264-4131-a853-c4cf534fb809,33.0,Outro,Óculos de Sol,5,46.49,Pearsonberg
4ce3586c-57d8-4522-b3ea-9a7902393cca,2024-09-19,7539e510-50e2-4f1e-a9f8-df6e661c1221,35.0,Outro,Chapéu,5,21.21,
82a574d8-8696-471a-9c22-e7a974909ec5,2025-02-20,5fe3af82-b177-489f-874a-c572e233ddcf,62.0,,Óculos de Sol,100,121.11,
a9ad6a20-e332-4aae-bf40-6677bfb13257,2025-01-28,3b2a2b07-4aae-4ee8-888e-2e36a5289365,58.0,Masculino,Canga,3,198.39,
0b1958b7-8ebd-4fdf-9eaf-9006b6fdfe3f,2023-07-10,709f6f32-9b0a-48f7-9790-2f58761269af,59.0,,Sunga,2,195.23,Davisborough
1c11e0e6-81c3-4b8e-b4ef-83825260e2fd,2023-06-25,f471118c-c685-4556-a134-3ba3721468e1,24.0,Masculino,Rasteirinha,1,150.93,Williehaven
784bfb63-2722-4afe-9a04-57691d2b4ef1,2025-01-03,cc0ea54f-7547-488d-9ef0-54aa09f86de8,,,Biquíni,4,78.36,
aedad3a8-13e4-4d45-814a-8d18e2285c17,2023-08-01,68ae1546-fcde-43ae-a953-c6b8f8179a89,,Masculino,Sunga,4,148.32,
c506f695-cd0b-46f2-8d87-d91011b61d6e,2023-08-02,6574a875-bf6a-4a23-9272-d1be74675371,42.0,,Sunga,5,198.15,Mcdonaldview
fc1fdcdb-d865-4cd0-afa7-b5ee78fbdb54,2024-09-16,9a4b3fb0-efb4-4c84-b675-ef7e2697b81d,30.0,Masculino,Canga,1,51.1,Shaffertown
fbf6fdde-db7e-4297-b52e-fe3d915f8c8f,2024-03-18,52e00628-b798-4be4-8440-67d6ce186e97,43.0,Outro,Biquíni,1,48.18,New Nicole
4e835e29-dabf-4e0c-838d-9b351c855bb4,2023-07-23,76b02d28-2373-4de8-b516-9285da3fab21,52.0,Masculino,Toalha de Praia,2,84.28,
430d9830-1266-4f9d-b46c-1cc6cb8b13e3,2023-05-04,9b72a519-b58a-4f91-a3ef-8daad82632d1,34.0,Feminino,Biquíni,4,15.2,
76c68fe4-220b-4735-9540-9f904237f72d,2025-04-02,d0120661-1c24-428f-bdb6-80e7b620fdd3,41.0,,Sunga,5,149.73,
8f9833a3-a672-40e1-a09f-0f26ba2c69ec,2025-02-11,01a1d596-6ed0-4f9b-ad10-a2847d2e939c,,,Toalha de Praia,4,22.71,Ashleyside
8c8403f0-6d89-439d-a40f-7df20940b4cd,2025-02-19,98d8328b-1d4e-4fe3-b8b7-d8ac314f4c09,41.0,Feminino,Biquíni,2,180.31,
20cedc1f-acdd-4438-b2fd-e6b429c32ee6,2024-01-23,8458fe45-2229-41cd-8d6d-745e7910910d,40.0,Outro,Rasteirinha,3,86.83,Lake Elijah
2d8f541c-f0b6-401a-9702-6ce43fb843a5,2024-06-02,f993ac28-0446-451e-99ce-658958c0e5b1,41.0,Outro,Toalha de Praia,1,131.25,
2fd85467-d534-4708-a635-e8956f14755d,2024-11-14,9d70549e-c0b8-4502-ad30-04c8042dc6a4,,Feminino,Sunga,3,139.51,West Thomasshire
0867df0f-1bf0-4400-8f0a-e2e35d2a56cd,2024-11-12,d423f069-d819-47a1-b66d-e36ba10c49b8,,Outro,Óculos de Sol,1,157.09,New Joefort
3b3f9f5d-88f3-480a-82c9-89e16469ef92,2024-02-12,5b7b47f4-5478-47c7-a1af-e5b24b592975,43.0,Feminino,Protetor Solar,4,77.12,West Mario
762d425c-5d7b-48ed-92cf-9ecff9427053,2024-02-08,522d8ec9-4839-43de-a541-9044b490882f,,Masculino,Biquíni,100,115.09,
ed41d43b-f8e2-40d5-8c9d-274f90feb3f8,2024-07-18,0f798c6b-f539-44f6-8849-b742686dd7dd,33.0,Masculino,Toalha de Praia,2,61.88,
8cc202fc-6f72-482c-a785-3d59d9b69384,2023-11-26,e4cf35a3-b526-46cc-81f0-ba760f98d083,47.0,Feminino,Toalha de Praia,100,138.85,
b590a93f-f31a-4f40-89e6-e3b958b44f3e,2025-04-06,f0d9e5af-202f-4463-b632-6376174e75a3,,Masculino,Sunga,2,38.42,
f842bcf7-be8d-4be2-9747-d7d91e2966a3,2024-12-12,e6caef39-9760-44ab-9ff5-e386aa25222d,18.0,Feminino,Biquíni,3,88.43,
cfe45933-2f9e-45ec-96ca-82b87e45055b,2024-08-04,a687ba2d-3a64-4c8d-9d6a-d3a1bf70c33a,,Feminino,Toalha de Praia,100,122.37,
ce219e1b-1412-47a4-96e4-8b2d19311114,2023-07-05,a8ec9d2a-6220-4cc6-9693-daf7ea5d2643,,Outro,Canga,5,63.91,
b534fb37-c6ec-4b47-979d-160f2c285d56,2025-01-29,efbf4b1c-90be-4430-99a3-a93a06002ed2,57.0,Masculino,Biquíni,1,34.14,
c3411e8f-e525-4685-a171-6746216f4f3a,2025-02-11,f451924c-d735-4c22-ba27-1978db22e3a2,,Masculino,Canga,2,152.4,Madisonfort
480c74c4-ffad-4351-a888-ceed60fbc660,2024-03-08,44f9d47d-9f46-4367-98b9-24486dc353bd,,Feminino,Chapéu,5,163.07,
98abaee0-af1d-4fd3-a21a-606c59a12af6,2023-07-24,061f0f49-0276-4656-88c8-af97df9118dc,,Feminino,Chapéu,3,162.03,North Mark
70c229ef-52db-4bbb-82ff-7602c5f042fd,2025-04-10,96777a59-df43-434a-801a-e2aa0922fe97,48.0,Masculino,Rasteirinha,2,140.32,
7837ec9f-7f18-48dd-bc73-8a41afb838bd,2024-04-13,ee54f522-8fb2-4815-bd56-c9bcf9e9ec19,27.0,Masculino,Óculos de Sol,1,21.14,
5eac4301-6b06-4a97-b371-98729b0a23a2,2023-05-21,0a10e50d-168c-4b3f-bc36-c7deac87a286,64.0,Feminino,Toalha de Praia,2,120.4,Keithhaven
00d0b07d-afbd-4f70-a43e-35e1ba077375,2024-08-19,f4028d5f-ff92-4114-9f4c-9f2efe8ff259,18.0,Masculino,Rasteirinha,100,105.96,Scottchester
6bb96ac5-c113-404c-b3cd-2d6674450802,2025-04-18,f45f55b6-64cd-4c4b-8055-90640f50d3d8,58.0,Feminino,Toalha de Praia,2,153.15,
84def4b2-9cb4-42d8-90e1-1a1990c58881,2025-01-08,66d4b365-cb8f-4bfd-a9ac-bfddb4e3d370,64.0,Outro,Protetor Solar,3,70.03,North Christopherstad
fa495e1e-d266-4457-9e6c-6563b873afa6,2024-03-25,499f041e-21c2-48a1-9bd6-c11fae227922,41.0,Outro,Canga,1,190.31,
9b771839-b3dc-42f7-acbd-df5faab57f44,2023-10-02,96aeb645-a463-4750-a1be-0f67166a8b2d,,Feminino,Rasteirinha,100,91.21,
2e16d7c6-ca10-43de-9bbe-2dd82ccf879f,2023-10-02,63e18f03-0408-4a83-87b5-10555c22376d,23.0,Outro,Sunga,2,60.32,Kathrynview
bd5e396f-f2fe-434d-aecf-e1c4dbdb3b67,2024-03-11,0e4ccbb6-3465-47cf-a38e-180dbda1ba11,67.0,Masculino,Biquíni,4,49.5,
50f59b83-9b83-4a2c-ae6d-955e4d7f9a9d,2023-09-18,ae2ee655-9800-4b03-9323-111a27fe09a1,51.0,,Óculos de Sol,3,169.75,Michaelmouth
4e4e6d1f-7384-48d7-b788-51a1b5816fd9,2024-10-19,58b76708-f024-4792-bf5a-3705e38502a1,,,Sunga,5,37.17,
261b9f2c-3a44-4996-b937-6eade032c8e9,2023-12-09,8cca3266-3421-4d3f-b5ba-00b7534423b2,,,Sunga,4,193.2,North Brenda
81a48361-c41f-4f7e-b046-5bee76e689c3,2025-01-23,9c83e66c-c0b2-4513-a35a-e263f18d20a0,22.0,,Biquíni,2,101.26,Duranberg
f77d9aa6-f9b6-454d-a7d7-2b0484769440,2025-04-10,312d2845-6155-4afc-8c9f-ebb01b9dee87,,Outro,Biquíni,2,38.05,North James
412d50bd-87f7-421a-95e1-d852aaa3f10b,2024-11-05,4283eb91-334d-4a61-bcac-b51baecde252,61.0,Feminino,Biquíni,5,84.62,
e9591690-537b-4e4b-8198-363df95b41cd,2023-06-24,0dad6517-64ea-4b03-a7e4-bf1a0df89ce2,,Feminino,Toalha de Praia,2,124.19,
d62e502d-5149-4afd-8b9f-2a79f0edcb09,2023-04-25,93f236a3-5487-4c32-9c94-787d2222c15b,,Feminino,Biquíni,5,48.08,East Christinaburgh
b93b684f-96d9-4c42-9222-6210f3f010ab,2025-04-15,b644e54d-ce27-4479-a18d-501d6c9d6a95,,Outro,Sunga,3,121.67,North Timothyport
2cc08a74-6646-459d-86e6-458f80659b7f,2025-03-18,a8a47d9e-2d74-4a1e-84e6-e4358748da44,69.0,Outro,Toalha de Praia,3,20.08,
62b1adf8-95d6-4a51-abb4-14ae0b5e1680,2024-03-19,292cdfad-6277-46fc-99a7-ea69fd452807,,Feminino,Óculos de Sol,1,111.76,Luiston
02001eee-27b9-498a-8629-bbecdd27d31e,2023-10-24,7fe1804b-1aac-49c4-bc99-90a65dab8321,,,Biquíni,100,80.42,Alvarezstad
b160ef4e-7cca-4835-9afb-e7606ecca3e9,2024-08-23,40a7c625-6289-4095-a4f0-6ecbed9609e2,40.0,Outro,Protetor Solar,2,29.91,
6eea911c-2836-4801-8fcf-a308752e4cfa,2024-08-10,9b23a23b-fe36-4de4-9ed3-bb28563af2a4,,Outro,Biquíni,4,65.06,South Hailey
19a74a53-8aea-4cf4-8416-a5f471b4cc1a,2023-11-21,4c88d8ae-56a4-42fc-95ab-458eaeeeb70c,,Masculino,Óculos de Sol,100,162.37,Craigside
