id_cliente,idade,tempo_de_contrato_meses,frequencia_uso_mensal,ultimo_login_dias,suporte_chamados_abertos,uso_funcionalidades_premium,interacao_emails_marketing,plano,pagamento_em_dia,avaliacao_satisfacao,regiao,tempo_total_login_horas,navegador_usado,hora_ultimo_acesso,churn,codigo_cliente,constante
13707,24,43,26,12,0,0.2937794817106695,1,Standard,1,4.2,Centro-Oeste,45.48566151121076,Safari,22,0,C13707,1
13708,25,20,24,56,2,0.7348136351234495,1,Basic,0,3.0,Nordeste,31.700250027788822,Edge,4,1,C13708,1
13709,54,11,4,1,2,0.7022892688657982,5,Standard,1,3.3,Nordeste,109.88836097005444,Chrome,15,0,C13709,1
13710,58,15,12,0,1,0.14575978351803753,3,Basic,0,2.2,Sul,2.5027130200380334,Chrome,22,0,C13710,1
13711,31,46,1,21,3,0.948272394405611,3,Basic,0,4.4,Centro-Oeste,76.9878229989446,Chrome,1,0,C13711,1
13712,29,17,9,32,0,0.8059362449803521,1,Standard,1,3.9,Centro-Oeste,27.22476360935181,Firefox,17,0,C13712,1
13713,53,34,25,15,1,0.3314359011623811,3,Standard,1,4.3,Norte,0.9661827698154969,Firefox,20,0,C13713,1
13714,69,50,5,41,2,0.5804490449509282,1,Standard,1,4.9,Sudeste,46.84767194134953,Edge,15,1,C13714,1
13715,57,48,6,57,4,0.7238747988817065,5,Premium,1,3.5,Centro-Oeste,47.536024804644526,Chrome,8,1,C13715,1
13716,34,12,2,28,3,0.88245031464422,9,Basic,1,3.2,Norte,45.98681413567849,Edge,22,0,C13716,1
13717,57,42,13,9,4,0.9892789143998642,1,Standard,1,3.8,Sudeste,85.00768488378355,Safari,1,1,C13717,1
13718,46,28,15,38,2,0.7068712715696613,3,Basic,1,3.4,Centro-Oeste,28.998110926927495,Chrome,20,0,C13718,1
13719,44,48,5,6,6,0.5852981153900285,7,Standard,1,2.8,Nordeste,50.77800752411539,Firefox,10,0,C13719,1
13720,18,35,21,0,3,0.9567499132458828,7,Premium,1,3.2,Sul,1.155282942123993,Edge,0,0,C13720,1
13721,69,8,7,25,0,0.5159282326763022,5,Standard,1,3.9,Nordeste,67.78354733458718,Firefox,16,0,C13721,1
13722,51,27,0,44,2,0.22796608855203726,2,Premium,1,2.7,Norte,2.6934430549245962,Edge,7,1,C13722,1
13723,21,22,19,4,0,0.09444300681130047,1,Premium,1,1.8,Norte,100.95847901661345,Safari,23,0,C13723,1
13724,41,54,14,34,0,0.15862965550412966,8,Standard,0,2.0,Centro-Oeste,51.124961090689325,Edge,18,0,C13724,1
13725,38,57,16,12,1,0.5920037455893453,8,Basic,1,3.9,Norte,26.900258244806114,Safari,14,0,C13725,1
13726,50,24,23,26,1,0.6723455875794077,9,Basic,1,3.4,Nordeste,56.32081929031849,Firefox,6,0,C13726,1
13727,24,2,17,11,1,0.7739573671157632,0,Premium,1,3.6,Centro-Oeste,12.613285087404446,Edge,3,1,C13727,1
13728,18,31,23,29,4,0.3026806008372446,8,Basic,1,3.3,Sudeste,38.62980835638341,Chrome,19,0,C13728,1
13729,58,22,2,49,4,0.3704899837926615,4,Premium,1,3.9,Centro-Oeste,65.86255125860394,Edge,15,1,C13729,1
13730,20,1,23,31,2,0.7967800464311485,8,Standard,0,4.4,Norte,4.49635868573865,Safari,0,1,C13730,1
13731,61,14,5,58,5,0.14570305862497201,1,Premium,0,4.2,Norte,4.171004026288238,Edge,19,0,C13731,1
13732,68,25,16,30,1,0.8608406801500084,6,Basic,1,2.1,Centro-Oeste,113.4344842330256,Chrome,6,1,C13732,1
13733,32,36,22,4,2,0.2825117520958337,0,Basic,1,2.6,Norte,94.37841117642235,Safari,19,0,C13733,1
13734,48,36,12,36,1,0.46006627618309603,0,Basic,1,3.9,Norte,20.553731019683376,Safari,14,0,C13734,1
13735,33,41,22,1,2,0.22704296234593113,7,Standard,0,2.8,Norte,57.36260542323788,Edge,7,0,C13735,1
13736,27,3,21,37,3,0.1448713079744156,7,Basic,1,4.5,Nordeste,45.933784198319785,Edge,23,1,C13736,1
13737,46,5,16,6,3,0.7555464800128628,6,Standard,1,4.8,Sudeste,63.767932310608835,Safari,21,0,C13737,1
13738,23,1,20,0,3,0.7938403696536849,7,Premium,1,4.8,Sudeste,18.639674320095747,Safari,22,0,C13738,1
13739,46,54,15,2,1,0.3251100616775455,6,Standard,0,3.4,Centro-Oeste,31.237218899121615,Firefox,21,0,C13739,1
13740,34,19,16,19,1,0.9016408201902526,7,Standard,1,4.0,Nordeste,17.206594831062638,Firefox,10,0,C13740,1
13741,39,33,0,1,1,0.6787371240221205,1,Standard,1,3.4,Sul,76.64173381852773,Safari,5,0,C13741,1
13742,41,42,15,41,3,0.5236151917881643,4,Premium,1,5.0,Sudeste,12.355759827031736,Safari,11,1,C13742,1
13743,34,54,5,42,2,0.8486080469506369,5,Premium,1,3.5,Norte,116.05582291937554,Firefox,1,0,C13743,1
13744,38,30,7,20,3,0.8777287146787575,7,Premium,1,5.0,Nordeste,97.21282090399224,Safari,3,1,C13744,1
13745,68,12,0,44,3,0.5994353298268554,0,Standard,1,1.2,Norte,67.69871882559636,Chrome,2,0,C13745,1
13746,67,10,1,31,2,0.5842690550947689,3,Standard,1,2.9,Norte,177.4503697379594,Chrome,4,0,C13746,1
13747,28,34,14,47,2,0.6846859978019509,6,Standard,1,3.2,Sudeste,38.88270586212914,Chrome,11,0,C13747,1
13748,24,16,4,19,2,0.5691979457978681,7,Basic,1,5.0,Centro-Oeste,19.028730838398225,Safari,20,0,C13748,1
13749,59,40,23,42,1,0.5791664127932011,4,Basic,1,2.1,Norte,59.85899445256452,Safari,8,0,C13749,1
13750,56,46,26,49,4,0.5982114574112498,5,Premium,1,3.7,Norte,222.17123533160495,Chrome,16,1,C13750,1
13751,22,29,19,30,3,0.3220388058833684,7,Premium,1,3.9,Nordeste,36.9310827563509,Chrome,5,1,C13751,1
13752,61,15,14,42,2,0.7537051498643168,7,Standard,1,4.6,Sudeste,16.950088794131876,Chrome,5,0,C13752,1
13753,65,48,29,32,2,0.3582114921978501,7,Basic,1,2.9,Norte,7.165114859752779,Firefox,23,1,C13753,1
13754,38,11,20,23,2,0.6476709081679259,2,Basic,1,1.9,Centro-Oeste,84.0873614083121,Chrome,7,0,C13754,1
13755,35,44,9,17,0,0.7264694531005976,2,Basic,1,4.5,Sudeste,19.407576422519377,Edge,5,0,C13755,1
13756,52,34,4,19,1,0.5569005005538903,7,Basic,1,4.7,Norte,68.34740973806588,Edge,13,0,C13756,1
13757,37,36,2,59,0,0.23287877038053217,6,Basic,1,3.3,Nordeste,143.55588974670076,Edge,16,0,C13757,1
13758,32,30,5,31,4,0.5785709249095006,1,Standard,1,3.5,Sudeste,1.7719489799279207,Firefox,2,0,C13758,1
13759,22,35,20,57,1,0.8171454049831249,9,Premium,1,1.6,Centro-Oeste,5.186225873965446,Chrome,10,1,C13759,1
13760,30,9,14,4,3,0.08022137605201352,1,Standard,0,5.0,Norte,7.346093900362558,Chrome,23,0,C13760,1
13761,68,18,17,1,0,0.6584510000391272,7,Basic,1,4.6,Sul,48.49503638459476,Firefox,22,0,C13761,1
13762,29,19,13,25,2,0.10833938656631692,2,Premium,1,2.5,Nordeste,167.43749557330676,Safari,18,0,C13762,1
13763,38,39,9,24,1,0.6477008662742544,0,Basic,0,4.5,Nordeste,25.278456059347754,Firefox,9,0,C13763,1
13764,54,4,29,49,0,0.27890335450930315,1,Premium,1,1.3,Sudeste,45.76347721093265,Chrome,4,0,C13764,1
13765,23,6,3,21,2,0.8907239875940202,7,Basic,1,3.2,Norte,47.368992091725765,Safari,4,1,C13765,1
13766,24,51,10,38,2,0.39583785442765085,6,Standard,0,3.3,Nordeste,51.77446824839061,Safari,16,0,C13766,1
13767,43,33,19,21,2,0.3847745409045574,5,Basic,1,2.3,Norte,42.31519043399759,Edge,13,0,C13767,1
13768,59,32,6,10,3,0.8535557409497895,2,Premium,1,3.4,Norte,186.8039685581568,Edge,16,0,C13768,1
13769,65,16,14,10,1,0.9631403306829424,6,Premium,1,3.6,Centro-Oeste,15.82123457692746,Safari,11,1,C13769,1
13770,25,11,22,59,1,0.028745005799812096,7,Premium,1,4.3,Nordeste,5.6393097958841,Chrome,7,0,C13770,1
13771,26,22,8,44,3,0.49071466579683676,9,Basic,0,5.0,Sudeste,12.437936966565582,Edge,15,0,C13771,1
13772,44,36,14,3,3,0.5660455198323902,6,Basic,1,4.0,Nordeste,22.02736083144228,Firefox,8,0,C13772,1
13773,21,50,25,32,0,0.9262936506738754,8,Standard,1,5.0,Norte,76.9064675592275,Edge,12,1,C13773,1
13774,38,23,11,17,4,0.59425778177935,8,Basic,1,3.7,Sudeste,61.11578779340421,Safari,3,1,C13774,1
13775,48,26,17,30,5,0.5774300061347025,5,Basic,1,2.7,Sul,32.59319741323573,Chrome,19,1,C13775,1
13776,38,31,5,43,1,0.7395581474219493,1,Premium,1,2.8,Sudeste,75.79358331769667,Edge,19,0,C13776,1
13777,57,29,17,57,0,0.7910349825781056,9,Premium,1,3.4,Sul,10.607079213269717,Safari,0,0,C13777,1
13778,42,5,24,27,2,0.4686167973025809,0,Basic,1,2.8,Sudeste,179.08052093214218,Firefox,10,1,C13778,1
13779,56,54,17,41,0,0.16108025852386598,7,Premium,1,4.4,Sul,20.01288888699545,Safari,17,0,C13779,1
13780,32,38,21,59,5,0.8556900874971262,9,Basic,1,3.4,Nordeste,43.536357558433934,Edge,4,1,C13780,1
13781,52,25,23,21,0,0.16498645802711231,0,Basic,1,3.8,Sul,3.023427115208871,Firefox,3,0,C13781,1
13782,66,34,5,39,3,0.9799850571335865,8,Basic,1,2.5,Sul,16.67024227948527,Safari,3,0,C13782,1
13783,60,12,27,2,2,0.36281616345286416,7,Basic,1,4.2,Sudeste,6.633612714358643,Safari,9,0,C13783,1
13784,58,22,14,6,3,0.9514924930479669,7,Basic,1,2.9,Sul,48.81157632322372,Firefox,9,1,C13784,1
13785,54,9,18,56,1,0.7017217826178498,9,Basic,1,4.7,Sudeste,8.041025423216155,Chrome,7,0,C13785,1
13786,59,20,4,19,3,0.8651911234076676,9,Premium,1,2.9,Sudeste,17.26200744769896,Safari,5,0,C13786,1
13787,64,29,3,42,2,0.9425697375922716,4,Standard,1,2.8,Centro-Oeste,30.17972153844904,Safari,16,0,C13787,1
13788,45,44,16,6,1,0.6694631363838263,6,Standard,1,2.6,Norte,116.73479889768966,Safari,10,0,C13788,1
13789,31,29,20,6,1,0.780327687389681,5,Premium,1,2.2,Nordeste,3.8369547799462644,Chrome,3,0,C13789,1
13790,21,45,9,28,1,0.20311372754097223,8,Standard,1,4.8,Centro-Oeste,36.81269426365118,Firefox,8,0,C13790,1
13791,37,27,11,59,0,0.3819913772535436,4,Standard,1,4.8,Sul,57.9523783974569,Safari,16,0,C13791,1
13792,51,54,4,25,4,0.4005620808362146,8,Basic,1,4.3,Sudeste,92.51401130364961,Chrome,1,0,C13792,1
13793,29,55,6,40,3,0.1708056259801506,1,Premium,0,3.2,Nordeste,15.245727149770305,Firefox,9,0,C13793,1
13794,50,17,11,2,3,0.5605624989677699,0,Standard,1,1.9,Norte,1.356217292450919,Safari,18,0,C13794,1
13795,41,5,22,42,3,0.745820790198049,1,Premium,0,4.4,Sul,4.469212130380841,Chrome,12,0,C13795,1
13796,37,52,1,16,1,0.2520617086614394,2,Basic,1,2.6,Norte,36.27610363142805,Chrome,1,1,C13796,1
13797,22,45,29,39,5,0.7263880545976948,1,Standard,1,2.7,Nordeste,142.81272144297589,Edge,7,0,C13797,1
13798,55,13,19,19,2,0.8252740019305521,0,Standard,1,3.5,Norte,46.059522492637825,Edge,23,0,C13798,1
13799,47,42,16,33,2,0.015167270421281076,6,Standard,1,4.3,Centro-Oeste,50.99277669665805,Chrome,21,0,C13799,1
13800,41,15,12,52,4,0.8399614655620622,4,Basic,1,4.2,Centro-Oeste,66.0470173313401,Firefox,23,0,C13800,1
13801,60,15,4,51,3,0.21684646090865212,1,Premium,1,4.3,Sul,19.34564525962307,Firefox,23,0,C13801,1
13802,57,18,4,32,2,0.016940157045213455,3,Standard,1,2.1,Sudeste,30.53678325846661,Safari,19,1,C13802,1
13803,24,50,19,15,1,0.8014568029431157,2,Standard,0,3.3,Sul,12.36931797967229,Edge,16,1,C13803,1
13804,53,2,25,59,3,0.7888586523623372,5,Standard,1,3.9,Nordeste,50.439817450532765,Edge,11,1,C13804,1
13805,55,23,11,22,1,0.013913714548372536,2,Premium,1,1.9,Sudeste,140.43967604664752,Chrome,16,0,C13805,1
13806,33,43,11,3,3,0.07161804298355168,9,Basic,0,3.4,Nordeste,16.566629688703618,Chrome,11,0,C13806,1
13807,69,13,6,55,1,0.9214757415135804,8,Standard,1,3.5,Nordeste,89.32244417963956,Firefox,1,0,C13807,1
13808,32,43,5,40,1,0.9052227263219121,6,Basic,1,2.3,Nordeste,113.70544643703415,Firefox,6,0,C13808,1
13809,63,4,28,39,1,0.5222245095740013,2,Standard,1,3.8,Centro-Oeste,101.17061693708082,Firefox,11,0,C13809,1
13810,40,47,9,32,1,0.8541277761304071,9,Standard,1,4.2,Sul,10.63088351474967,Safari,10,0,C13810,1
13811,29,54,18,7,3,0.29812288526422515,3,Premium,1,3.2,Norte,34.560646757877805,Firefox,8,0,C13811,1
13812,46,55,15,4,0,0.15475964635605655,1,Premium,1,5.0,Sudeste,15.522352191870278,Safari,20,0,C13812,1
13813,61,25,1,32,2,0.9760556528537607,0,Premium,0,4.3,Nordeste,28.65802647635699,Firefox,19,0,C13813,1
13814,65,11,3,56,1,0.5780258299269907,1,Basic,1,3.0,Norte,72.35026589576093,Safari,2,0,C13814,1
13815,32,50,8,24,5,0.29628460196933026,1,Standard,1,4.0,Norte,19.542347878861843,Safari,6,1,C13815,1
13816,46,48,25,6,4,0.517352108309122,5,Premium,1,1.7,Sudeste,99.16684807014032,Edge,13,0,C13816,1
13817,62,42,4,46,0,0.6011550366179815,3,Standard,1,5.0,Sul,9.42962678478126,Firefox,16,1,C13817,1
13818,60,12,0,6,3,0.3312208046475954,3,Premium,1,4.0,Sul,13.542480229973766,Safari,2,1,C13818,1
13819,66,13,10,58,3,0.7670020762829478,3,Standard,1,3.9,Sudeste,41.36795324723512,Chrome,21,1,C13819,1
13820,38,9,18,32,1,0.039931024514784474,4,Standard,0,2.7,Sul,12.600112940601498,Chrome,15,1,C13820,1
13821,32,59,24,40,0,0.24141881437234536,8,Basic,1,2.3,Sudeste,7.225582584187951,Safari,17,0,C13821,1
13822,31,53,22,32,2,0.3121293764498324,6,Standard,1,4.4,Sudeste,28.762868326636898,Firefox,16,0,C13822,1
13823,59,45,2,28,5,0.7235307257233444,4,Standard,1,4.0,Centro-Oeste,18.51391976244105,Firefox,20,0,C13823,1
13824,61,38,0,43,1,0.7964674249047415,0,Standard,1,3.8,Sudeste,27.748549713544246,Firefox,16,0,C13824,1
13825,33,6,3,38,2,0.6250712912256075,6,Premium,1,4.2,Sudeste,6.739762103752424,Safari,11,0,C13825,1
13826,32,43,8,56,2,0.33155996862243076,8,Standard,1,3.0,Sul,73.92237488292834,Edge,10,1,C13826,1
13827,59,51,27,40,1,0.26157068276616746,6,Basic,1,3.4,Sul,113.40581550378023,Chrome,14,0,C13827,1
13828,21,59,15,31,2,0.39698616877606807,2,Basic,0,3.6,Norte,16.5971886989379,Edge,21,0,C13828,1
13829,44,43,6,36,1,0.4392920418315902,4,Premium,0,2.6,Norte,62.01559464540467,Firefox,7,0,C13829,1
13830,40,10,4,43,1,0.5944475191822605,7,Standard,1,4.0,Centro-Oeste,55.827617642930484,Edge,22,0,C13830,1
13831,46,23,12,28,1,0.6776739177153154,6,Basic,1,3.3,Sudeste,97.41300015068121,Firefox,14,0,C13831,1
13832,58,15,10,21,0,0.378097388395907,4,Premium,1,3.3,Nordeste,121.38356345688514,Edge,7,0,C13832,1
13833,69,45,13,1,3,0.12005917549837986,9,Premium,0,3.7,Norte,11.92781414053106,Chrome,10,0,C13833,1
13834,26,23,21,49,1,0.4394744647652763,8,Basic,1,3.6,Sudeste,92.62245003904792,Firefox,6,0,C13834,1
13835,69,40,16,57,0,0.36157895812696417,9,Basic,1,3.5,Sul,7.882204766560042,Edge,16,0,C13835,1
13836,60,37,22,8,0,0.059737941897163194,3,Premium,1,1.6,Sudeste,6.991695434830008,Chrome,2,0,C13836,1
13837,60,34,11,28,2,0.2054359072029035,6,Premium,0,3.3,Sudeste,52.76229023902843,Firefox,17,0,C13837,1
13838,24,16,20,32,2,0.4149682353077121,5,Basic,1,3.5,Sul,22.96026834500241,Firefox,5,1,C13838,1
13839,59,45,22,9,6,0.5531228117579703,2,Premium,1,2.5,Norte,15.39737487579618,Safari,0,0,C13839,1
13840,21,51,20,59,1,0.5446292272538386,1,Premium,1,2.8,Nordeste,66.9133229365917,Chrome,18,0,C13840,1
13841,22,41,20,27,1,0.21226861748352321,4,Basic,1,5.0,Nordeste,169.59046543476498,Safari,10,1,C13841,1
13842,22,47,18,45,2,0.23083566710293602,6,Basic,1,4.1,Centro-Oeste,17.665106160457047,Chrome,0,0,C13842,1
13843,28,32,4,52,0,0.7109145106541491,8,Basic,1,3.4,Sul,152.6755144388562,Firefox,9,0,C13843,1
13844,58,38,23,45,1,0.34130019352368735,0,Premium,1,2.6,Norte,15.479201616607535,Firefox,17,0,C13844,1
13845,45,40,29,38,1,0.18933804510782526,1,Standard,1,3.4,Sul,54.222242519328475,Edge,13,0,C13845,1
13846,33,56,7,11,0,0.4532145249256684,0,Premium,1,5.0,Centro-Oeste,76.43040941073912,Safari,2,0,C13846,1
13847,58,46,1,57,1,0.4932344325921739,3,Premium,1,3.2,Nordeste,13.574297805832947,Edge,14,0,C13847,1
13848,47,5,26,21,2,0.1993320916903143,8,Basic,1,3.4,Norte,17.880109877285854,Firefox,3,0,C13848,1
13849,21,17,16,53,1,0.4672372001204631,7,Premium,1,1.8,Norte,192.32720503466572,Chrome,8,0,C13849,1
13850,19,22,1,5,2,0.7482451075931237,3,Basic,0,2.5,Sul,18.291326885012868,Edge,7,0,C13850,1
13851,63,39,26,44,4,0.1707245280357106,9,Standard,1,3.3,Sudeste,25.80469143318551,Chrome,6,0,C13851,1
13852,20,41,22,39,2,0.35863734448982076,5,Basic,1,3.7,Norte,66.3855454068958,Safari,8,0,C13852,1
13853,67,48,2,22,0,0.10134335733033173,5,Basic,1,5.0,Nordeste,53.99335153894979,Firefox,8,1,C13853,1
13854,38,18,23,52,2,0.2151322334208926,2,Basic,1,3.0,Centro-Oeste,102.55653960683556,Safari,1,1,C13854,1
13855,23,28,19,57,2,0.432210688004777,0,Basic,1,3.4,Sudeste,36.56268275333644,Chrome,19,1,C13855,1
13856,60,13,25,33,1,0.9744451842759984,7,Basic,1,3.9,Norte,19.771132426421282,Edge,15,0,C13856,1
13857,35,50,25,41,2,0.6989872472416188,5,Standard,0,3.3,Sudeste,90.45878045461949,Chrome,14,0,C13857,1
13858,61,42,23,37,5,0.9315442495194007,4,Premium,1,4.0,Sul,34.557931798261,Edge,22,0,C13858,1
13859,22,1,29,15,3,0.10467336339446698,6,Premium,1,4.6,Centro-Oeste,36.75494764133717,Safari,7,0,C13859,1
13860,26,53,17,9,2,0.9419411907674943,5,Basic,1,5.0,Sul,125.74724785985777,Firefox,3,1,C13860,1
13861,37,50,28,46,1,0.5110593203013535,7,Basic,0,1.1,Sul,24.124297427593493,Chrome,6,0,C13861,1
13862,45,19,29,20,4,0.28232782131287903,4,Premium,1,2.2,Sul,76.69337671372051,Chrome,0,0,C13862,1
13863,43,34,14,51,2,0.8447783876272463,8,Standard,1,3.2,Sul,234.77230464286555,Safari,12,1,C13863,1
13864,35,59,4,9,0,0.6013516794766953,9,Basic,1,3.8,Centro-Oeste,36.490050378452,Edge,21,1,C13864,1
13865,36,4,21,10,1,0.09074409096608604,8,Basic,1,3.0,Centro-Oeste,31.185816393390102,Chrome,15,0,C13865,1
13866,20,43,16,20,2,0.5352991407295772,4,Standard,1,3.2,Centro-Oeste,11.75646625676929,Edge,16,0,C13866,1
13867,26,3,13,24,3,0.6418785923955327,6,Basic,1,3.9,Sul,24.617621522602075,Edge,15,0,C13867,1
13868,53,41,0,59,0,0.017765792874716246,1,Premium,1,1.7,Sul,11.44774253914449,Edge,9,0,C13868,1
13869,48,10,13,33,2,0.5496440760935974,4,Basic,1,2.4,Sudeste,29.139951657210606,Chrome,22,0,C13869,1
13870,66,28,8,53,5,0.3631952307891294,5,Basic,0,4.4,Sudeste,27.65565138650868,Chrome,13,0,C13870,1
13871,34,34,4,30,5,0.4568552272908116,3,Basic,1,2.8,Centro-Oeste,51.32055831761757,Chrome,17,0,C13871,1
13872,40,39,29,26,5,0.1089480381654292,2,Standard,1,5.0,Sudeste,53.85983936974033,Safari,4,0,C13872,1
13873,51,47,3,24,1,0.502879191519492,8,Premium,1,3.8,Centro-Oeste,159.2871172868066,Edge,5,1,C13873,1
13874,58,59,29,59,1,0.9847250664954643,5,Standard,1,5.0,Sul,19.135311923069576,Chrome,20,0,C13874,1
13875,58,19,0,41,2,0.7381132193904105,8,Basic,1,4.8,Sul,4.421688046771035,Safari,13,0,C13875,1
13876,22,42,2,31,1,0.927855283350665,8,Standard,1,3.2,Norte,92.10659054580105,Chrome,19,1,C13876,1
13877,32,56,28,52,3,0.2774953217884235,2,Premium,1,2.0,Norte,1.6843589026890051,Firefox,18,0,C13877,1
13878,64,52,19,43,0,0.3824817166658985,9,Basic,1,4.0,Centro-Oeste,5.0593839814577555,Safari,4,0,C13878,1
13879,20,46,10,10,1,0.6490145196075351,3,Standard,0,3.2,Centro-Oeste,22.32689163400326,Chrome,6,1,C13879,1
13880,36,36,15,53,3,0.7396291737757353,5,Premium,1,3.3,Norte,27.11246629014913,Safari,4,0,C13880,1
13881,45,57,10,46,1,0.3040887396660126,9,Basic,1,3.2,Nordeste,55.773254128963956,Chrome,20,0,C13881,1
13882,20,43,20,25,1,0.3475921262102506,2,Basic,0,2.2,Sudeste,87.03013241019859,Chrome,4,0,C13882,1
13883,55,3,29,59,1,0.13171983937333687,0,Basic,1,4.0,Norte,134.49605652860262,Safari,18,0,C13883,1
13884,21,23,9,35,3,0.6787068936906223,9,Standard,1,2.8,Sudeste,0.6901474887701007,Chrome,5,0,C13884,1
13885,41,17,11,36,1,0.34851712396463586,2,Basic,1,2.6,Nordeste,12.676367843911725,Firefox,1,1,C13885,1
13886,48,7,29,55,2,0.13869709632697025,2,Standard,0,3.2,Sudeste,17.189448309914976,Chrome,15,0,C13886,1
13887,62,26,4,59,2,0.6339867486980723,0,Basic,1,4.6,Nordeste,58.51837021141907,Safari,7,0,C13887,1
13888,62,43,9,32,1,0.012468334413867299,4,Basic,1,3.4,Sudeste,158.33136100194852,Edge,8,0,C13888,1
13889,28,18,23,32,2,0.9500750815822184,8,Premium,1,2.5,Sudeste,2.5234692608397524,Edge,21,1,C13889,1
13890,54,46,12,41,2,0.6410327859646968,3,Premium,1,3.6,Norte,2.0929770338879066,Safari,2,0,C13890,1
13891,18,46,28,35,3,0.6078486933590509,1,Premium,1,4.8,Norte,131.23775235096653,Safari,18,0,C13891,1
13892,26,6,18,12,3,0.6471245934892427,4,Premium,1,4.3,Centro-Oeste,73.44879740857505,Firefox,20,0,C13892,1
13893,34,31,6,13,6,0.3165439873110769,2,Standard,1,1.7,Centro-Oeste,65.26052224247539,Safari,19,1,C13893,1
13894,18,29,29,57,2,0.2332136071169173,3,Premium,1,3.7,Centro-Oeste,179.08262264522486,Firefox,13,0,C13894,1
13895,20,9,15,50,2,0.5368061366385308,6,Premium,1,4.7,Centro-Oeste,12.985084628028961,Edge,0,0,C13895,1
13896,64,54,28,36,3,0.9440596495657321,3,Premium,1,3.6,Sul,80.44318025363161,Safari,23,0,C13896,1
13897,43,35,5,42,1,0.2810655704186288,3,Premium,1,1.9,Norte,13.291102128626752,Safari,7,0,C13897,1
13898,48,17,9,57,2,0.716401340949804,0,Premium,1,1.9,Norte,13.842976209313651,Edge,17,0,C13898,1
13899,43,12,26,39,0,0.9732626161888382,0,Premium,1,2.6,Sul,32.38082826330338,Edge,19,0,C13899,1
13900,40,36,9,0,1,0.5493825152563594,5,Basic,1,2.1,Sudeste,51.05571115784281,Safari,2,0,C13900,1
13901,47,52,25,4,0,0.45860164254672087,2,Basic,1,2.3,Sudeste,15.245736670409324,Safari,19,0,C13901,1
13902,27,48,10,29,2,0.7480804602562067,2,Premium,1,2.1,Norte,37.41823011618951,Safari,2,0,C13902,1
13903,25,24,21,52,2,0.14138569109219534,5,Basic,0,3.3,Nordeste,7.393970847221956,Chrome,21,0,C13903,1
13904,61,10,9,17,1,0.03309101383242952,3,Standard,1,3.0,Sudeste,134.48777508281336,Firefox,3,0,C13904,1
13905,42,58,24,44,5,0.3518600443834159,1,Basic,1,3.3,Nordeste,64.21203124413822,Chrome,3,1,C13905,1
13906,39,30,13,36,0,0.8372331590297841,0,Basic,1,4.1,Norte,201.8667231017809,Edge,7,0,C13906,1
13907,32,29,14,55,0,0.07752000186627794,2,Standard,1,2.2,Sudeste,13.754327465255049,Edge,22,0,C13907,1
13908,58,39,6,57,2,0.5910897948890755,4,Standard,1,5.0,Nordeste,7.514840763301954,Safari,1,1,C13908,1
13909,27,10,12,38,3,0.05151582788842757,5,Basic,1,4.4,Norte,5.856334042411568,Safari,23,0,C13909,1
13910,37,39,10,11,0,0.5009697943114146,3,Basic,1,1.6,Nordeste,169.57804899107362,Firefox,19,0,C13910,1
13911,58,55,6,33,4,0.1300690871620115,4,Standard,1,3.8,Norte,0.9253018784345967,Firefox,1,0,C13911,1
13912,64,28,10,44,0,0.6075777746818112,1,Basic,1,2.9,Norte,0.2088725662871707,Firefox,17,1,C13912,1
13913,40,18,13,13,3,0.31017903792683676,5,Premium,1,3.7,Centro-Oeste,63.00000266285337,Edge,6,0,C13913,1
13914,18,41,16,37,2,0.370674371455632,8,Standard,1,3.9,Centro-Oeste,199.35660497064512,Firefox,11,1,C13914,1
13915,19,54,15,15,0,0.06295983412159956,7,Premium,1,3.0,Norte,43.657093495220565,Safari,6,0,C13915,1
13916,36,50,0,41,2,0.7760437199063482,3,Premium,0,3.2,Norte,48.50890281013702,Edge,22,0,C13916,1
13917,31,17,8,58,2,0.602653323942553,4,Basic,1,2.9,Norte,47.48645831833361,Edge,17,0,C13917,1
13918,25,11,8,10,3,0.5815729367847121,9,Premium,0,3.8,Sul,15.277760312348624,Safari,23,0,C13918,1
13919,55,1,27,32,1,0.6580892648280451,8,Standard,1,3.3,Norte,15.114070815197437,Edge,18,0,C13919,1
13920,29,17,26,14,2,0.6637484224316811,4,Standard,1,3.8,Sul,5.495268904475153,Edge,9,0,C13920,1
13921,43,36,9,47,4,0.35229071128528777,6,Standard,1,3.2,Sudeste,31.65036827886422,Firefox,4,0,C13921,1
13922,44,36,18,41,0,0.27448180750820184,6,Basic,1,1.8,Nordeste,10.111650340407884,Safari,18,1,C13922,1
13923,46,46,14,9,1,0.2975161287091197,7,Standard,1,3.4,Norte,18.621549883090626,Chrome,12,0,C13923,1
13924,32,9,15,2,3,0.8113649933205991,6,Basic,1,4.1,Centro-Oeste,32.11429836604877,Chrome,17,1,C13924,1
13925,63,45,10,10,1,0.16949594673292911,1,Basic,1,4.5,Sudeste,80.3720622151515,Chrome,20,0,C13925,1
13926,18,28,26,10,2,0.48676439237969926,7,Basic,1,1.7,Centro-Oeste,68.28950883417491,Chrome,15,1,C13926,1
13927,60,48,23,15,1,0.625657664287873,6,Basic,1,3.5,Nordeste,71.9707682398046,Safari,16,0,C13927,1
13928,45,33,24,37,3,0.5162466977529723,6,Basic,1,4.6,Sudeste,0.9877311012453868,Edge,3,0,C13928,1
